time,Itimeseries
100.0,4.51069e7
101.0,4.50509e7
102.0,4.49943e7
103.0,4.49461e7
104.0,4.48997e7
105.0,4.48576e7
106.0,4.48196e7
107.0,4.47813e7
108.0,4.47461e7
109.0,4.47126e7
110.0,4.46837e7
111.0,4.46532e7
112.0,4.46193e7
113.0,4.4589e7
114.0,4.4559e7
115.0,4.45311e7
116.0,4.45034e7
117.0,4.44757e7
118.0,4.44455e7
119.0,4.44199e7
120.0,4.43935e7
121.0,4.43673e7
122.0,4.43399e7
123.0,4.43117e7
124.0,4.42814e7
125.0,4.42587e7
126.0,4.42357e7
127.0,4.42098e7
128.0,4.4185e7
129.0,4.41596e7
130.0,4.4134e7
131.0,4.41088e7
132.0,4.40841e7
133.0,4.40598e7
134.0,4.40347e7
135.0,4.40111e7
136.0,4.39884e7
137.0,4.39654e7
138.0,4.39427e7
139.0,4.39173e7
140.0,4.38944e7
141.0,4.38714e7
142.0,4.38511e7
143.0,4.38324e7
144.0,4.38136e7
145.0,4.37954e7
146.0,4.37772e7
147.0,4.37589e7
148.0,4.37445e7
149.0,4.37284e7
150.0,4.37121e7
151.0,4.36933e7
152.0,4.36761e7
153.0,4.36594e7
154.0,4.36425e7
155.0,4.36279e7
156.0,4.36108e7
157.0,4.35955e7
158.0,4.35815e7
159.0,4.35675e7
160.0,4.35526e7
161.0,4.35387e7
162.0,4.35257e7
163.0,4.35123e7
164.0,4.34985e7
165.0,4.34857e7
166.0,4.34715e7
167.0,4.34566e7
168.0,4.34394e7
169.0,4.34257e7
170.0,4.34125e7
171.0,4.33981e7
172.0,4.33863e7
173.0,4.33731e7
174.0,4.33598e7
175.0,4.33494e7
176.0,4.33373e7
177.0,4.33237e7
178.0,4.33104e7
179.0,4.32984e7
180.0,4.32869e7
181.0,4.32741e7
182.0,4.32614e7
183.0,4.32507e7
184.0,4.32375e7
185.0,4.32267e7
186.0,4.32138e7
187.0,4.32041e7
188.0,4.31929e7
189.0,4.31828e7
190.0,4.31693e7
191.0,4.31582e7
192.0,4.31461e7
193.0,4.31331e7
194.0,4.31235e7
195.0,4.31133e7
196.0,4.31038e7
197.0,4.30946e7
198.0,4.30849e7
199.0,4.30753e7
200.0,4.30643e7
201.0,4.30544e7
202.0,4.30457e7
203.0,4.30354e7
204.0,4.30259e7
205.0,4.30149e7
206.0,4.30055e7
207.0,4.29956e7
208.0,4.29858e7
209.0,4.29754e7
210.0,4.2966e7
211.0,4.29561e7
212.0,4.29469e7
213.0,4.29368e7
214.0,4.29281e7
215.0,4.29192e7
216.0,4.29106e7
217.0,4.29005e7
218.0,4.28927e7
219.0,4.28836e7
220.0,4.28748e7
221.0,4.28659e7
222.0,4.28571e7
223.0,4.285e7
224.0,4.28411e7
225.0,4.28321e7
226.0,4.28224e7
227.0,4.2814e7
228.0,4.28076e7
229.0,4.28013e7
230.0,4.27923e7
231.0,4.2784e7
232.0,4.27749e7
233.0,4.2766e7
234.0,4.27579e7
235.0,4.27493e7
236.0,4.27424e7
237.0,4.27345e7
238.0,4.27267e7
239.0,4.27206e7
240.0,4.27138e7
241.0,4.2707e7
242.0,4.26996e7
243.0,4.26926e7
244.0,4.26835e7
245.0,4.26744e7
246.0,4.2667e7
247.0,4.26609e7
248.0,4.26538e7
249.0,4.26475e7
250.0,4.26394e7
251.0,4.26302e7
252.0,4.26237e7
253.0,4.26146e7
254.0,4.2607e7
255.0,4.2599e7
256.0,4.25926e7
257.0,4.25866e7
258.0,4.25806e7
259.0,4.25733e7
260.0,4.25664e7
261.0,4.25598e7
262.0,4.25544e7
263.0,4.25473e7
264.0,4.25403e7
265.0,4.25334e7
266.0,4.25258e7
267.0,4.25186e7
268.0,4.2511e7
269.0,4.25055e7
270.0,4.25e7
271.0,4.2494e7
272.0,4.2487e7
273.0,4.24803e7
274.0,4.24738e7
275.0,4.2467e7
276.0,4.24596e7
277.0,4.24532e7
278.0,4.24468e7
279.0,4.24411e7
280.0,4.24344e7
281.0,4.24287e7
282.0,4.24216e7
283.0,4.24153e7
284.0,4.24096e7
285.0,4.24037e7
286.0,4.23979e7
287.0,4.23929e7
288.0,4.23871e7
289.0,4.23818e7
290.0,4.23763e7
291.0,4.23713e7
292.0,4.23649e7
293.0,4.23582e7
294.0,4.23532e7
295.0,4.23481e7
296.0,4.23413e7
297.0,4.23358e7
298.0,4.23294e7
299.0,4.23246e7
300.0,4.23191e7
301.0,4.23121e7
302.0,4.23063e7
303.0,4.23e7
304.0,4.22944e7
305.0,4.2289e7
306.0,4.22844e7
307.0,4.22787e7
308.0,4.2274e7
309.0,4.22691e7
310.0,4.22639e7
311.0,4.22591e7
312.0,4.22532e7
313.0,4.22468e7
314.0,4.2241e7
315.0,4.22351e7
316.0,4.22292e7
317.0,4.22224e7
318.0,4.22173e7
319.0,4.22117e7
320.0,4.22059e7
321.0,4.22009e7
322.0,4.21962e7
323.0,4.21913e7
324.0,4.21877e7
325.0,4.21825e7
326.0,4.2177e7
327.0,4.21714e7
328.0,4.2166e7
329.0,4.2162e7
330.0,4.21573e7
331.0,4.21537e7
332.0,4.21482e7
333.0,4.21432e7
334.0,4.21378e7
335.0,4.2134e7
336.0,4.21289e7
337.0,4.21243e7
338.0,4.21192e7
339.0,4.21147e7
340.0,4.21116e7
341.0,4.21072e7
342.0,4.21017e7
343.0,4.20968e7
344.0,4.2092e7
345.0,4.20875e7
346.0,4.20812e7
347.0,4.20754e7
348.0,4.20711e7
349.0,4.20661e7
350.0,4.20628e7
351.0,4.20577e7
352.0,4.20525e7
353.0,4.2048e7
354.0,4.20428e7
355.0,4.20382e7
356.0,4.20339e7
357.0,4.20296e7
358.0,4.20252e7
359.0,4.20207e7
360.0,4.20168e7
361.0,4.20123e7
362.0,4.20071e7
363.0,4.20029e7
364.0,4.1998e7
365.0,4.19937e7
366.0,4.19889e7
367.0,4.19856e7
368.0,4.19809e7
369.0,4.19763e7
370.0,4.19715e7
371.0,4.19663e7
372.0,4.19628e7
373.0,4.19582e7
374.0,4.19535e7
375.0,4.19488e7
376.0,4.19449e7
377.0,4.19406e7
378.0,4.19368e7
379.0,4.19321e7
380.0,4.19289e7
381.0,4.19247e7
382.0,4.19197e7
383.0,4.19154e7
384.0,4.19112e7
385.0,4.19072e7
386.0,4.19029e7
387.0,4.18993e7
388.0,4.18951e7
389.0,4.1892e7
390.0,4.18881e7
391.0,4.18843e7
392.0,4.18795e7
393.0,4.18759e7
394.0,4.18725e7
395.0,4.1869e7
396.0,4.18648e7
397.0,4.18607e7
398.0,4.18571e7
399.0,4.18534e7
400.0,4.18483e7
401.0,4.1844e7
402.0,4.18411e7
403.0,4.18365e7
404.0,4.18319e7
405.0,4.18283e7
406.0,4.18247e7
407.0,4.18198e7
408.0,4.18173e7
409.0,4.18138e7
410.0,4.18099e7
411.0,4.1807e7
412.0,4.18019e7
413.0,4.17982e7
414.0,4.17936e7
415.0,4.17897e7
416.0,4.17864e7
417.0,4.17813e7
418.0,4.17778e7
419.0,4.17737e7
420.0,4.17709e7
421.0,4.17666e7
422.0,4.17627e7
423.0,4.17578e7
424.0,4.17536e7
425.0,4.17508e7
426.0,4.17471e7
427.0,4.17431e7
428.0,4.17406e7
429.0,4.17375e7
430.0,4.17346e7
431.0,4.17313e7
432.0,4.17287e7
433.0,4.17256e7
434.0,4.17214e7
435.0,4.17183e7
436.0,4.17153e7
437.0,4.17114e7
438.0,4.17087e7
439.0,4.1705e7
440.0,4.17015e7
441.0,4.16986e7
442.0,4.16955e7
443.0,4.16908e7
444.0,4.16855e7
445.0,4.16825e7
446.0,4.16779e7
447.0,4.16736e7
448.0,4.167e7
449.0,4.16671e7
450.0,4.16643e7
451.0,4.16611e7
452.0,4.16578e7
453.0,4.16539e7
454.0,4.16504e7
455.0,4.16474e7
456.0,4.16434e7
457.0,4.16395e7
458.0,4.16359e7
459.0,4.16327e7
460.0,4.16294e7
461.0,4.16251e7
462.0,4.16221e7
463.0,4.16188e7
464.0,4.16146e7
465.0,4.16112e7
466.0,4.16086e7
467.0,4.1606e7
468.0,4.16032e7
469.0,4.16002e7
470.0,4.15967e7
471.0,4.15938e7
472.0,4.15904e7
473.0,4.15875e7
474.0,4.15843e7
475.0,4.15805e7
476.0,4.15776e7
477.0,4.15751e7
478.0,4.15724e7
479.0,4.15697e7
480.0,4.15666e7
481.0,4.15639e7
482.0,4.15607e7
483.0,4.15569e7
484.0,4.15526e7
485.0,4.15488e7
486.0,4.15448e7
487.0,4.15424e7
488.0,4.15394e7
489.0,4.15355e7
490.0,4.15306e7
491.0,4.15274e7
492.0,4.1525e7
493.0,4.15218e7
494.0,4.15186e7
495.0,4.15162e7
496.0,4.15132e7
497.0,4.15105e7
498.0,4.15075e7
499.0,4.15046e7
500.0,4.1501e7
501.0,4.14972e7
502.0,4.14949e7
503.0,4.14913e7
504.0,4.14881e7
505.0,4.14855e7
506.0,4.14828e7
507.0,4.14794e7
508.0,4.14775e7
509.0,4.14747e7
510.0,4.1472e7
511.0,4.14684e7
512.0,4.14654e7
513.0,4.14624e7
514.0,4.14594e7
515.0,4.14572e7
516.0,4.14547e7
517.0,4.14523e7
518.0,4.14491e7
519.0,4.14468e7
520.0,4.14437e7
521.0,4.14403e7
522.0,4.14366e7
523.0,4.14342e7
524.0,4.14321e7
525.0,4.14294e7
526.0,4.14259e7
527.0,4.14233e7
528.0,4.14203e7
529.0,4.14174e7
530.0,4.14144e7
531.0,4.14115e7
532.0,4.1407e7
533.0,4.14048e7
534.0,4.14019e7
535.0,4.13985e7
536.0,4.13957e7
537.0,4.13931e7
538.0,4.13892e7
539.0,4.1387e7
540.0,4.13836e7
541.0,4.13802e7
542.0,4.1377e7
543.0,4.13743e7
544.0,4.13719e7
545.0,4.13698e7
546.0,4.13671e7
547.0,4.13655e7
548.0,4.13628e7
549.0,4.13593e7
550.0,4.13563e7
551.0,4.13537e7
552.0,4.13507e7
553.0,4.13482e7
554.0,4.13447e7
555.0,4.13423e7
556.0,4.13397e7
557.0,4.13375e7
558.0,4.13353e7
559.0,4.13329e7
560.0,4.13311e7
561.0,4.13282e7
562.0,4.1325e7
563.0,4.13215e7
564.0,4.1319e7
565.0,4.13168e7
566.0,4.13147e7
567.0,4.1313e7
568.0,4.13089e7
569.0,4.13058e7
570.0,4.13036e7
571.0,4.13e7
572.0,4.12974e7
573.0,4.1295e7
574.0,4.12928e7
575.0,4.12911e7
576.0,4.12888e7
577.0,4.12869e7
578.0,4.12835e7
579.0,4.12808e7
580.0,4.12786e7
581.0,4.12753e7
582.0,4.12722e7
583.0,4.12695e7
584.0,4.12664e7
585.0,4.12646e7
586.0,4.12621e7
587.0,4.12592e7
588.0,4.12568e7
589.0,4.12548e7
590.0,4.12523e7
591.0,4.12503e7
592.0,4.12482e7
593.0,4.12459e7
594.0,4.12432e7
595.0,4.12402e7
596.0,4.12378e7
597.0,4.12357e7
598.0,4.12328e7
599.0,4.12302e7
600.0,4.12272e7
